GEOID_bg,market_area,year_qu,R_quarter,R_year,rent_bg,rent_ma,N,GISJOIN
211110112011,Central Bardstown,1,Q1,2014,644.5,690,108,G21011100112011
211110112021,Central Bardstown,1,Q1,2014,650,690,113,G21011100112021
211110112022,Central Bardstown,1,Q1,2014,638,690,156,G21011100112022
211110112023,Central Bardstown,1,Q1,2014,619,690,141,G21011100112023
211110113011,Central Bardstown,1,Q1,2014,660,690,57,G21011100113011
211110113012,Central Bardstown,1,Q1,2014,679,690,25,G21011100113012
211110113021,Central Bardstown,1,Q1,2014,690,690,76,G21011100113021
211110113022,Central Bardstown,1,Q1,2014,800,690,23,G21011100113022
211110113023,Central Bardstown,1,Q1,2014,675,690,26,G21011100113023
211110113024,Central Bardstown,1,Q1,2014,595,690,53,G21011100113024
211110113025,Central Bardstown,1,Q1,2014,633,690,48,G21011100113025
211110113026,Central Bardstown,1,Q1,2014,614,690,22,G21011100113026
211110114031,Central Preston,1,Q1,2014,609,810,19,G21011100114031
211110114032,Central Preston,1,Q1,2014,610,810,37,G21011100114032
211110114041,Central Preston,1,Q1,2014,610,810,46,G21011100114041
211110114042,Central Preston,1,Q1,2014,610,810,45,G21011100114042
211110114051,Central Preston,1,Q1,2014,610,810,43,G21011100114051
211110114052,Central Preston,1,Q1,2014,633,810,27,G21011100114052
211110114053,Central Preston,1,Q1,2014,730,810,56,G21011100114053
211110114054,Central Preston,1,Q1,2014,610,810,47,G21011100114054
211110114055,Central Preston,1,Q1,2014,633,810,37,G21011100114055
211110114061,Central Preston,1,Q1,2014,690,810,80,G21011100114061
211110114062,Central Preston,1,Q1,2014,685,810,93,G21011100114062
211110114063,Central Preston,1,Q1,2014,685,810,72,G21011100114063
211110115061,Central Bardstown,1,Q1,2014,850,690,21,G21011100115061
211110115062,Central Bardstown,1,Q1,2014,850,690,21,G21011100115062
211110115063,Central Bardstown,1,Q1,2014,995,690,19,G21011100115063
211110115064,Central Bardstown,1,Q1,2014,682,690,105,G21011100115064
211110115065,Central Bardstown,1,Q1,2014,795,690,102,G21011100115065
211110115081,Central Bardstown,1,Q1,2014,1085,690,14,G21011100115081
211110115082,Central Bardstown,1,Q1,2014,769,690,36,G21011100115082
211110115083,Central Bardstown,1,Q1,2014,650,690,46,G21011100115083
211110115084,Central Bardstown,1,Q1,2014,650,690,68,G21011100115084
211110115091,Central Bardstown,1,Q1,2014,690,690,129,G21011100115091
211110115092,Central Bardstown,1,Q1,2014,690,690,131,G21011100115092
211110115093,Central Bardstown,1,Q1,2014,690,690,134,G21011100115093
211110115131,Central Preston,1,Q1,2014,749,810,37,G21011100115131
211110115132,Central Preston,1,Q1,2014,699.5,810,70,G21011100115132
211110115133,Central Preston,1,Q1,2014,699,810,98,G21011100115133
211110115141,Central Preston,1,Q1,2014,769,810,41,G21011100115141
211110115142,Central Preston,1,Q1,2014,719,810,73,G21011100115142
211110115151,Central Bardstown,1,Q1,2014,805,690,43,G21011100115151
211110115152,Central Bardstown,1,Q1,2014,747,690,184,G21011100115152
211110115153,Central Bardstown,1,Q1,2014,682,690,95,G21011100115153
211110115154,Central Bardstown,1,Q1,2014,682,690,129,G21011100115154
211110115161,Central Bardstown,1,Q1,2014,835,690,111,G21011100115161
211110115162,Central Bardstown,1,Q1,2014,805,690,46,G21011100115162
211110115163,Central Bardstown,1,Q1,2014,925,690,12,G21011100115163
211110115171,Central Taylorsville,1,Q1,2014,750,895,61,G21011100115171
211110115172,Central Taylorsville,1,Q1,2014,800,895,57,G21011100115172
211110115173,Central Taylorsville,1,Q1,2014,1200,895,19,G21011100115173
211110115174,Central Taylorsville,1,Q1,2014,800,895,55,G21011100115174
211110115175,Central Taylorsville,1,Q1,2014,800,895,50,G21011100115175
211110115181,Central Taylorsville,1,Q1,2014,1350,895,11,G21011100115181
211110115191,Central Bardstown,1,Q1,2014,835,690,113,G21011100115191
211110115192,Central Bardstown,1,Q1,2014,875,690,31,G21011100115192
211110115193,Central Bardstown,1,Q1,2014,900,690,1,G21011100115193
211110115201,Central Taylorsville,1,Q1,2014,1595,895,1,G21011100115201
211110115211,Central Preston,1,Q1,2014,629,810,102,G21011100115211
211110115212,Central Preston,1,Q1,2014,579,810,64,G21011100115212
211110115213,Central Preston,1,Q1,2014,672.5,810,106,G21011100115213
211110115221,Central Preston,1,Q1,2014,529,810,29,G21011100115221
211110115222,Central Preston,1,Q1,2014,699.5,810,68,G21011100115222
211110116031,South Floyd's Fork,1,Q1,2014,2000,1000,3,G21011100116031
211110116033,South Floyd's Fork,1,Q1,2014,1100,1000,7,G21011100116033
211110116051,South Floyd's Fork,1,Q1,2014,865,1000,22,G21011100116051
211110116052,South Floyd's Fork,1,Q1,2014,1397.5,1000,4,G21011100116052
211110116053,South Floyd's Fork,1,Q1,2014,865,1000,22,G21011100116053
211110116054,South Floyd's Fork,1,Q1,2014,3500,1000,3,G21011100116054
211110117061,Central Preston,1,Q1,2014,914.5,810,240,G21011100117061
211110117062,Central Preston,1,Q1,2014,1100,810,12,G21011100117062
211110117063,Central Preston,1,Q1,2014,699,810,93,G21011100117063
211110117071,McNeely Lake,1,Q1,2014,989,811,28,G21011100117071
211110117072,McNeely Lake,1,Q1,2014,1175,811,22,G21011100117072
211110117073,McNeely Lake,1,Q1,2014,900,811,48,G21011100117073
211110117074,McNeely Lake,1,Q1,2014,895,811,11,G21011100117074
211110117075,McNeely Lake,1,Q1,2014,800,811,40,G21011100117075
211110117081,McNeely Lake,1,Q1,2014,895,811,6,G21011100117081
211110117082,McNeely Lake,1,Q1,2014,1725,811,3,G21011100117082
211110117083,McNeely Lake,1,Q1,2014,989,811,19,G21011100117083
211110117084,McNeely Lake,1,Q1,2014,835,811,53,G21011100117084
211110117091,McNeely Lake,1,Q1,2014,1550,811,1,G21011100117091
211110117092,McNeely Lake,1,Q1,2014,739.5,811,34,G21011100117092
211110117101,McNeely Lake,1,Q1,2014,800,811,47,G21011100117101
211110117102,McNeely Lake,1,Q1,2014,800,811,55,G21011100117102
211110117111,McNeely Lake,1,Q1,2014,811,811,353,G21011100117111
211110117112,McNeely Lake,1,Q1,2014,815,811,377,G21011100117112
211110117113,McNeely Lake,1,Q1,2014,822.5,811,88,G21011100117113
211110117114,McNeely Lake,1,Q1,2014,810,811,64,G21011100117114
211110117121,McNeely Lake,1,Q1,2014,799,811,363,G21011100117121
211110117122,McNeely Lake,1,Q1,2014,799,811,47,G21011100117122
211110117123,McNeely Lake,1,Q1,2014,806,811,329,G21011100117123
211110117131,McNeely Lake,1,Q1,2014,749,811,32,G21011100117131
211110117132,McNeely Lake,1,Q1,2014,715,811,52,G21011100117132
211110117133,McNeely Lake,1,Q1,2014,695,811,25,G21011100117133
211110118001,Central Preston,1,Q1,2014,669,810,50,G21011100118001
211110118002,Central Preston,1,Q1,2014,639,810,47,G21011100118002
211110119041,Central Preston,1,Q1,2014,570,810,22,G21011100119041
211110119042,Central Preston,1,Q1,2014,795,810,15,G21011100119042
211110119061,Central Preston,1,Q1,2014,570,810,20,G21011100119061
211110119062,Central Preston,1,Q1,2014,617,810,106,G21011100119062
211110119071,Central Preston,1,Q1,2014,898,810,250,G21011100119071
211110119072,Central Preston,1,Q1,2014,599,810,37,G21011100119072
211110119073,Central Preston,1,Q1,2014,910,810,224,G21011100119073
211110119074,Central Preston,1,Q1,2014,899,810,240,G21011100119074
211110119081,Central Preston,1,Q1,2014,899,810,247,G21011100119081
211110119082,Central Preston,1,Q1,2014,902,810,234,G21011100119082
211110119091,Central Preston,1,Q1,2014,901.5,810,240,G21011100119091
211110119092,Central Preston,1,Q1,2014,900,810,240,G21011100119092
211110120011,Jefferson Forest,1,Q1,2014,799,750,2,G21011100120011
211110120012,Jefferson Forest,1,Q1,2014,799,750,2,G21011100120012
211110120033,Jefferson Forest,1,Q1,2014,700,750,7,G21011100120033
211110120034,Jefferson Forest,1,Q1,2014,700,750,7,G21011100120034
211110120041,Jefferson Forest,1,Q1,2014,737.5,750,2,G21011100120041
211110120042,Jefferson Forest,1,Q1,2014,705,750,10,G21011100120042
211110120051,Jefferson Forest,1,Q1,2014,750,750,9,G21011100120051
211110120052,Jefferson Forest,1,Q1,2014,930,750,7,G21011100120052
211110121031,Riverport,1,Q1,2014,795,745,21,G21011100121031
211110121032,Riverport,1,Q1,2014,795,745,17,G21011100121032
211110121033,Riverport,1,Q1,2014,845,745,8,G21011100121033
211110121041,Jefferson Forest,1,Q1,2014,775,750,21,G21011100121041
211110121043,Jefferson Forest,1,Q1,2014,725,750,13,G21011100121043
211110121051,South-Central Dixie,1,Q1,2014,858,775,153,G21011100121051
211110121052,South-Central Dixie,1,Q1,2014,595,775,23,G21011100121052
211110121053,South-Central Dixie,1,Q1,2014,856,775,171,G21011100121053
211110121054,South-Central Dixie,1,Q1,2014,856,775,171,G21011100121054
211110121071,Jefferson Forest,1,Q1,2014,1099,750,5,G21011100121071
211110121072,Jefferson Forest,1,Q1,2014,772.5,750,10,G21011100121072
211110121073,Jefferson Forest,1,Q1,2014,795,750,14,G21011100121073
211110121074,Jefferson Forest,1,Q1,2014,720,750,10,G21011100121074
211110121081,South-Central Dixie,1,Q1,2014,857,775,177,G21011100121081
211110121091,South-Central Dixie,1,Q1,2014,857,775,173,G21011100121091
211110121092,South-Central Dixie,1,Q1,2014,858.5,775,154,G21011100121092
211110121093,South-Central Dixie,1,Q1,2014,775,775,2,G21011100121093
211110121094,South-Central Dixie,1,Q1,2014,856,775,99,G21011100121094
211110121095,South-Central Dixie,1,Q1,2014,857,775,97,G21011100121095
211110122031,South-Central Dixie,1,Q1,2014,616,775,120,G21011100122031
211110122032,South-Central Dixie,1,Q1,2014,700,775,6,G21011100122032
211110122033,South-Central Dixie,1,Q1,2014,700,775,6,G21011100122033
211110122034,South-Central Dixie,1,Q1,2014,575,775,7,G21011100122034
211110122041,Iroquois Park,1,Q1,2014,650,625,20,G21011100122041
211110122042,Iroquois Park,1,Q1,2014,679,625,14,G21011100122042
211110122043,Iroquois Park,1,Q1,2014,649,625,106,G21011100122043
211110122051,Iroquois Park,1,Q1,2014,729,625,55,G21011100122051
211110122061,Iroquois Park,1,Q1,2014,699,625,59,G21011100122061
211110122062,Iroquois Park,1,Q1,2014,675,625,41,G21011100122062
211110122063,Iroquois Park,1,Q1,2014,859,625,32,G21011100122063
211110122064,Iroquois Park,1,Q1,2014,729,625,58,G21011100122064
211110123011,Iroquois Park,1,Q1,2014,550,625,84,G21011100123011
211110123012,Iroquois Park,1,Q1,2014,572.5,625,58,G21011100123012
211110123013,Iroquois Park,1,Q1,2014,570,625,45,G21011100123013
211110123021,Iroquois Park,1,Q1,2014,617,625,129,G21011100123021
211110123022,Iroquois Park,1,Q1,2014,620,625,92,G21011100123022
211110123023,Iroquois Park,1,Q1,2014,595,625,32,G21011100123023
211110123024,Iroquois Park,1,Q1,2014,600,625,98,G21011100123024
211110124061,South-Central Dixie,1,Q1,2014,590,775,69,G21011100124061
211110124062,South-Central Dixie,1,Q1,2014,592.5,775,70,G21011100124062
211110124063,South-Central Dixie,1,Q1,2014,600,775,71,G21011100124063
211110124064,South-Central Dixie,1,Q1,2014,637.5,775,60,G21011100124064
211110124071,South-Central Dixie,1,Q1,2014,672.5,775,30,G21011100124071
211110124072,South-Central Dixie,1,Q1,2014,765,775,17,G21011100124072
211110124073,South-Central Dixie,1,Q1,2014,765,775,16,G21011100124073
211110124074,South-Central Dixie,1,Q1,2014,765,775,10,G21011100124074
211110124081,South-Central Dixie,1,Q1,2014,600,775,30,G21011100124081
211110124082,South-Central Dixie,1,Q1,2014,615,775,62,G21011100124082
211110124083,South-Central Dixie,1,Q1,2014,645,775,31,G21011100124083
211110124091,South-Central Dixie,1,Q1,2014,850,775,25,G21011100124091
211110124092,South-Central Dixie,1,Q1,2014,856.5,775,168,G21011100124092
211110124093,South-Central Dixie,1,Q1,2014,858,775,163,G21011100124093
211110124101,South-Central Dixie,1,Q1,2014,635,775,66,G21011100124101
211110124102,South-Central Dixie,1,Q1,2014,630,775,53,G21011100124102
211110124121,South-Central Dixie,1,Q1,2014,760,775,23,G21011100124121
211110124122,South-Central Dixie,1,Q1,2014,630,775,33,G21011100124122
211110124131,South-Central Dixie,1,Q1,2014,630,775,54,G21011100124131
211110124132,South-Central Dixie,1,Q1,2014,850,775,9,G21011100124132
211110125011,Southwest Core,1,Q1,2014,565,575,46,G21011100125011
211110125012,Southwest Core,1,Q1,2014,598,575,44,G21011100125012
211110125021,South-Central Dixie,1,Q1,2014,594,775,105,G21011100125021
211110125022,South-Central Dixie,1,Q1,2014,630,775,30,G21011100125022
211110125023,South-Central Dixie,1,Q1,2014,575,775,32,G21011100125023
211110125024,South-Central Dixie,1,Q1,2014,559,775,46,G21011100125024
211110125025,South-Central Dixie,1,Q1,2014,559,775,62,G21011100125025
211110125031,South-Central Dixie,1,Q1,2014,730,775,20,G21011100125031
211110125032,South-Central Dixie,1,Q1,2014,660,775,37,G21011100125032
211110125033,South-Central Dixie,1,Q1,2014,559.5,775,52,G21011100125033
211110126031,Southwest Core,1,Q1,2014,550,575,45,G21011100126031
211110126032,Southwest Core,1,Q1,2014,542.5,575,52,G21011100126032
211110126041,Southwest Core,1,Q1,2014,540,575,24,G21011100126041
211110126042,Southwest Core,1,Q1,2014,775,575,24,G21011100126042
211110126043,Southwest Core,1,Q1,2014,540,575,35,G21011100126043
211110126044,Southwest Core,1,Q1,2014,795,575,13,G21011100126044
211110126045,Southwest Core,1,Q1,2014,560,575,46,G21011100126045
211110126051,Southwest Core,1,Q1,2014,570,575,26,G21011100126051
211110126052,Southwest Core,1,Q1,2014,550,575,45,G21011100126052
211110126053,Southwest Core,1,Q1,2014,550,575,55,G21011100126053
211110126061,Southwest Core,1,Q1,2014,575,575,19,G21011100126061
211110126062,Southwest Core,1,Q1,2014,540,575,26,G21011100126062
211110126063,Southwest Core,1,Q1,2014,800,575,9,G21011100126063
211110127011,Riverport,1,Q1,2014,450,745,12,G21011100127011
211110127012,Riverport,1,Q1,2014,700,745,26,G21011100127012
211110127031,Riverport,1,Q1,2014,800,745,1,G21011100127031
211110127032,Riverport,1,Q1,2014,887.5,745,2,G21011100127032
211110127033,Riverport,1,Q1,2014,850,745,4,G21011100127033
211110128011,Southwest Core,1,Q1,2014,562,575,17,G21011100128011
211110128012,Southwest Core,1,Q1,2014,625,575,29,G21011100128012
211110128021,Southwest Core,1,Q1,2014,550,575,60,G21011100128021
211110128022,Southwest Core,1,Q1,2014,625,575,46,G21011100128022
211110128023,Southwest Core,1,Q1,2014,600,575,32,G21011100128023
211110131001,Southeast Core,1,Q1,2014,999,799,40,G21011100131001
211119801001,Airport,1,Q1,2014,699,525,17,G21011109801001
NA,NA,1,Q1,2014,989,989,18,NA
211110002011,Northwest Core,2,Q2,2014,625,695,75,G21011100002011
211110002012,Northwest Core,2,Q2,2014,637.5,695,50,G21011100002012
211110002020,Northwest Core,2,Q2,2014,675,695,24,G21011100002020
211110002021,Northwest Core,2,Q2,2014,600,695,62,G21011100002021
211110003001,Northwest Core,2,Q2,2014,600,695,127,G21011100003001
211110003002,Northwest Core,2,Q2,2014,695,695,94,G21011100003002
211110003003,Northwest Core,2,Q2,2014,750,695,119,G21011100003003
211110004000,Northwest Core,2,Q2,2014,762.5,695,24,G21011100004000
211110004001,Northwest Core,2,Q2,2014,625,695,33,G21011100004001
211110004002,Northwest Core,2,Q2,2014,750,695,55,G21011100004002
211110004003,Northwest Core,2,Q2,2014,775,695,69,G21011100004003
211110004004,Northwest Core,2,Q2,2014,750,695,86,G21011100004004
211110004005,Northwest Core,2,Q2,2014,795,695,54,G21011100004005
211110006001,Northwest Core,2,Q2,2014,622,695,164,G21011100006001
211110006002,Northwest Core,2,Q2,2014,725,695,154,G21011100006002
211110007001,Northwest Core,2,Q2,2014,750,695,131,G21011100007001
211110007002,Northwest Core,2,Q2,2014,700,695,142,G21011100007002
211110007003,Northwest Core,2,Q2,2014,749,695,127,G21011100007003
211110008000,Northwest Core,2,Q2,2014,785,695,43,G21011100008000
211110008001,Northwest Core,2,Q2,2014,750,695,108,G21011100008001
211110008002,Northwest Core,2,Q2,2014,762.5,695,68,G21011100008002
211110008003,Northwest Core,2,Q2,2014,750,695,81,G21011100008003
211110009001,Northwest Core,2,Q2,2014,725,695,137,G21011100009001
211110009002,Northwest Core,2,Q2,2014,750,695,109,G21011100009002
211110010001,West Core,2,Q2,2014,650,650,147,G21011100010001
211110010002,West Core,2,Q2,2014,695,650,138,G21011100010002
211110010003,West Core,2,Q2,2014,650,650,131,G21011100010003
211110011000,West Core,2,Q2,2014,700,650,41,G21011100011000
211110011001,West Core,2,Q2,2014,700,650,109,G21011100011001
211110011002,West Core,2,Q2,2014,700,650,134,G21011100011002
211110011003,West Core,2,Q2,2014,750,650,81,G21011100011003
211110012000,West Core,2,Q2,2014,750,650,23,G21011100012000
211110012001,West Core,2,Q2,2014,749,650,131,G21011100012001
211110012002,West Core,2,Q2,2014,700,650,92,G21011100012002
211110012003,West Core,2,Q2,2014,750,650,76,G21011100012003
211110014001,West Core,2,Q2,2014,837,650,59,G21011100014001
211110014002,West Core,2,Q2,2014,760,650,70,G21011100014002
211110014003,West Core,2,Q2,2014,728,650,99,G21011100014003
211110015001,West Core,2,Q2,2014,675,650,128,G21011100015001
211110015002,West Core,2,Q2,2014,600,650,122,G21011100015002
211110015003,West Core,2,Q2,2014,695,650,133,G21011100015003
211110016001,West Core,2,Q2,2014,600,650,127,G21011100016001
211110016002,West Core,2,Q2,2014,600,650,107,G21011100016002
211110016003,West Core,2,Q2,2014,600,650,124,G21011100016003
211110017001,West Core,2,Q2,2014,600,650,165,G21011100017001
211110017002,West Core,2,Q2,2014,600,650,161,G21011100017002
211110017003,West Core,2,Q2,2014,600,650,141,G21011100017003
211110018001,West Core,2,Q2,2014,600,650,188,G21011100018001
211110021001,Northwest Core,2,Q2,2014,625,695,104,G21011100021001
211110021002,Northwest Core,2,Q2,2014,600,695,120,G21011100021002
211110021003,Northwest Core,2,Q2,2014,600,695,146,G21011100021003
211110023001,Northwest Core,2,Q2,2014,625,695,122,G21011100023001
211110023002,Northwest Core,2,Q2,2014,619,695,133,G21011100023002
211110023003,Northwest Core,2,Q2,2014,612.5,695,110,G21011100023003
211110024011,Northwest Core,2,Q2,2014,600,695,157,G21011100024011
211110024012,Northwest Core,2,Q2,2014,600,695,158,G21011100024012
211110024021,Northwest Core,2,Q2,2014,619,695,117,G21011100024021
211110024022,Northwest Core,2,Q2,2014,619,695,118,G21011100024022
211110027001,West Core,2,Q2,2014,600,650,130,G21011100027001
211110027002,West Core,2,Q2,2014,619,650,123,G21011100027002
211110027003,West Core,2,Q2,2014,600,650,100,G21011100027003
211110028001,West Core,2,Q2,2014,600,650,110,G21011100028001
211110028002,West Core,2,Q2,2014,600,650,96,G21011100028002
211110030001,Northwest Core,2,Q2,2014,850,695,147,G21011100030001
211110030002,Northwest Core,2,Q2,2014,800,695,179,G21011100030002
211110035011,West Core,2,Q2,2014,650,650,168,G21011100035011
